OrderID,OrderDate,Region,Category,Sales,Profit,CustomerID,Year,Month
ORD6841,2022-03-24,Europe,Technology,420.77,-94.82,CUST138,2022,March
ORD7203,2022-01-25,Europe,Furniture,435.54,-15.66,CUST138,2022,January
ORD6507,2023-10-13,USA,Furniture,20.66,4.98,CUST995,2023,October
ORD7680,2022-11-23,Europe,Furniture,205.37,-37.56,CUST138,2022,November
ORD8212,2023-07-30,Europe,Office Supplies,465.43,127.82,CUST138,2023,July
ORD1796,2023-04-26,Asia,Furniture,391.27,60.05,CUST139,2023,April
ORD2394,2022-02-13,Asia,Furniture,63.86,-8.14,CUST139,2022,February
ORD2650,2023-04-12,Europe,Office Supplies,440.12,-86.83,CUST139,2023,April
ORD3977,2023-06-17,USA,Technology,20.96,1.18,CUST441,2023,June
ORD3690,2023-09-15,Asia,Technology,5.3,1.2,CUST139,2023,September
ORD3711,2023-12-29,Asia,Office Supplies,196.35,42.96,CUST139,2023,December
ORD2331,2023-04-21,USA,Furniture,21.29,4.26,CUST936,2023,April
ORD2700,2022-02-08,USA,Furniture,21.29,-5.54,CUST936,2022,February
ORD5628,2022-12-02,Europe,Technology,361.26,-48.96,CUST139,2022,December
ORD5736,2023-08-29,Unknown,Technology,410.03,-55.01,CUST139,2023,August
ORD6212,2022-04-14,Asia,Technology,69.43,-14.77,CUST139,2022,April
ORD8098,2023-08-04,Asia,Technology,493.91,30.35,CUST139,2023,August
ORD1432,2023-10-19,Europe,Office Supplies,190.24,-23.8,CUST140,2023,October
ORD3874,2023-09-02,Europe,Office Supplies,65.57,-9.17,CUST140,2023,September
ORD3914,2023-08-27,Asia,Office Supplies,26.52,0.05,CUST140,2023,August
ORD5347,2023-07-14,Unknown,Furniture,485.79,72.8,CUST140,2023,July
ORD6638,2023-04-16,Europe,Furniture,451.86,113.69,CUST140,2023,April
ORD5870,2022-01-14,USA,Furniture,21.65,-0.53,CUST747,2022,January
ORD7779,2023-07-22,Europe,Office Supplies,441.05,-31.2,CUST140,2023,July
ORD7782,2022-04-24,Unknown,Furniture,198.65,-11.79,CUST140,2022,April
ORD8301,2022-01-11,Europe,Technology,268.03,63.53,CUST140,2022,January
ORD5048,2023-04-07,USA,Furniture,21.7,2.54,CUST125,2023,April
ORD3062,2023-04-27,Asia,Technology,445.03,17.15,CUST141,2023,April
ORD3714,2022-02-24,Asia,Furniture,44.35,-5.17,CUST141,2022,February
ORD3649,2022-12-28,USA,Office Supplies,21.74,-0.34,CUST797,2022,December
ORD6885,2022-12-30,Asia,Technology,390.72,-20.11,CUST141,2022,December
ORD7247,2022-02-04,Unknown,Office Supplies,169.94,-30.64,CUST141,2022,February
ORD7528,2022-03-16,Asia,Office Supplies,76.02,10.27,CUST141,2022,March
ORD6811,2023-03-28,USA,Office Supplies,21.75,-2.47,CUST509,2023,March
ORD3216,2023-07-08,Europe,Technology,386.08,-96.5,CUST142,2023,July
ORD3693,2022-01-20,Asia,Technology,65.98,-17.87,CUST142,2022,January
ORD4105,2023-01-10,Europe,Furniture,497.97,-57.43,CUST142,2023,January
ORD4289,2022-09-23,Asia,Furniture,177.3,3.46,CUST142,2022,September
ORD5369,2023-10-19,Asia,Technology,128.11,-29.05,CUST142,2023,October
ORD6193,2023-12-26,Europe,Office Supplies,48.24,1.36,CUST142,2023,December
ORD5258,2023-07-13,USA,Technology,21.97,1.14,CUST379,2023,July
ORD1096,2022-06-06,Asia,Office Supplies,106.74,17.9,CUST143,2022,June
ORD1568,2023-12-19,USA,Technology,22.01,-5.2,CUST621,2023,December
ORD1567,2023-03-31,Asia,Furniture,345.33,65.31,CUST143,2023,March
ORD2911,2023-06-10,Asia,Technology,445.87,-69.67,CUST143,2023,June
ORD8793,2022-06-22,USA,Furniture,22.45,2.68,CUST545,2022,June
ORD5383,2022-03-14,Europe,Furniture,299.02,47.24,CUST143,2022,March
ORD5675,2023-07-26,Asia,Office Supplies,463.57,-42.02,CUST143,2023,July
ORD6538,2023-12-28,Asia,Office Supplies,332.24,-44.31,CUST143,2023,December
ORD2807,2022-03-31,USA,Technology,22.57,0.13,CUST791,2022,March
ORD5105,2023-02-24,USA,Technology,23.12,-5.74,CUST428,2023,February
ORD7821,2022-05-30,Europe,Furniture,65.54,-10.95,CUST143,2022,May
ORD8345,2023-02-26,Europe,Furniture,475.62,128.26,CUST143,2023,February
ORD8949,2022-01-26,Asia,Technology,476.04,30.58,CUST143,2022,January
ORD2660,2022-02-06,Asia,Office Supplies,135.47,-3.57,CUST144,2022,February
ORD4277,2023-04-30,Unknown,Furniture,187.29,2.11,CUST144,2023,April
ORD1549,2023-06-09,USA,Office Supplies,23.43,1.02,CUST224,2023,June
ORD3968,2022-09-17,USA,Furniture,23.79,-6.56,CUST986,2022,September
ORD5551,2023-12-22,USA,Technology,23.86,-3.12,CUST705,2023,December
ORD4081,2023-07-01,USA,Office Supplies,24.33,-3.17,CUST349,2023,July
ORD7391,2022-10-14,Europe,Technology,437.61,74.82,CUST144,2022,October
ORD7901,2023-05-13,Europe,Office Supplies,370.17,-26.72,CUST144,2023,May
ORD7946,2023-11-26,Europe,Technology,163.64,-44.7,CUST144,2023,November
ORD8494,2022-05-25,Europe,Furniture,362.31,-70.22,CUST144,2022,May
ORD1027,2023-04-05,Europe,Office Supplies,217.7,19.09,CUST145,2023,April
ORD8654,2023-01-24,USA,Furniture,24.38,1.32,CUST579,2023,January
ORD7306,2023-05-06,USA,Technology,24.6,-0.07,CUST917,2023,May
ORD4629,2023-07-18,Asia,Technology,436.37,64.39,CUST145,2023,July
ORD6758,2023-06-06,Europe,Office Supplies,85.6,13.69,CUST145,2023,June
ORD7405,2022-05-17,Europe,Office Supplies,375.18,55.05,CUST145,2022,May
ORD7970,2022-03-20,Asia,Furniture,331.26,-85.09,CUST145,2022,March
ORD1644,2023-10-22,USA,Office Supplies,24.87,-1.74,CUST246,2023,October
ORD1818,2022-04-05,Asia,Technology,456.74,22.6,CUST146,2022,April
ORD2552,2022-03-30,Europe,Technology,9.74,0.2,CUST146,2022,March
ORD7081,2022-02-02,USA,Office Supplies,24.87,5.09,CUST193,2022,February
ORD3511,2022-07-19,Asia,Furniture,258.48,43.63,CUST146,2022,July
ORD5138,2023-12-27,USA,Furniture,25.8,1.34,CUST614,2023,December
ORD7938,2022-09-30,USA,Furniture,25.82,-2.77,CUST869,2022,September
ORD7177,2022-01-15,Asia,Furniture,385.51,-63.4,CUST146,2022,January
ORD7491,2023-09-04,Europe,Technology,167.62,-32.14,CUST146,2023,September
ORD8706,2022-11-10,Asia,Office Supplies,457.09,15.93,CUST146,2022,November
ORD5719,2023-07-30,USA,Technology,26.33,-2.13,CUST964,2023,July
ORD1896,2022-09-30,Unknown,Office Supplies,110.4,1.73,CUST147,2022,September
ORD2918,2023-05-17,Asia,Technology,362.13,70.02,CUST147,2023,May
ORD3889,2023-11-10,Europe,Furniture,358.86,-90.18,CUST147,2023,November
ORD4180,2023-03-31,Asia,Technology,205.65,-16.52,CUST147,2023,March
ORD1299,2022-12-04,USA,Furniture,26.46,0.9,CUST512,2022,December
ORD7542,2022-02-28,Asia,Furniture,201.73,18.63,CUST147,2022,February
ORD2349,2022-07-06,Asia,Technology,246.81,-69.65,CUST148,2022,July
ORD8468,2022-04-27,USA,Office Supplies,26.56,-1.5,CUST952,2022,April
ORD4135,2023-04-22,Europe,Office Supplies,249.43,7.82,CUST148,2023,April
ORD3983,2023-05-21,USA,Furniture,26.7,7.84,CUST135,2023,May
ORD7097,2022-10-01,Asia,Technology,332.06,-56.03,CUST148,2022,October
ORD2581,2022-11-12,USA,Technology,27.18,-4.38,CUST667,2022,November
ORD8402,2022-10-21,Asia,Technology,103.69,-6.66,CUST148,2022,October
ORD8924,2023-05-07,Asia,Technology,128.53,-3.42,CUST148,2023,May
ORD2809,2022-05-02,Unknown,Office Supplies,141.31,-8.59,CUST149,2022,May
ORD4750,2022-11-09,USA,Office Supplies,27.4,7.31,CUST784,2022,November
ORD2321,2022-12-08,USA,Furniture,27.44,-3.99,CUST854,2022,December
ORD5485,2022-03-10,Asia,Technology,422.1,-61.63,CUST149,2022,March
ORD1509,2023-07-10,USA,Technology,27.56,2.81,CUST567,2023,July
ORD7043,2022-09-17,Asia,Office Supplies,209.57,-31.19,CUST149,2022,September
ORD2997,2022-07-03,USA,Technology,28.15,-2.83,CUST143,2022,July
ORD1666,2022-08-01,Europe,Technology,238.26,-17.05,CUST150,2022,August
ORD2356,2023-02-10,Asia,Technology,428.06,103.55,CUST150,2023,February
ORD3384,2023-01-25,Asia,Office Supplies,426.66,67.61,CUST150,2023,January
ORD7112,2022-04-08,USA,Office Supplies,28.15,2.77,CUST700,2022,April
ORD2681,2023-11-07,USA,Office Supplies,28.54,-1.38,CUST810,2023,November
ORD6875,2022-11-22,Europe,Technology,104.94,4.62,CUST150,2022,November
ORD7005,2022-11-26,Asia,Office Supplies,62.08,14.78,CUST150,2022,November
ORD6966,2023-05-13,USA,Office Supplies,28.77,1.88,CUST656,2023,May
ORD1289,2023-02-24,USA,Technology,28.83,-7.03,CUST812,2023,February
ORD4623,2023-03-22,Asia,Office Supplies,356.33,16.22,CUST151,2023,March
ORD4909,2023-05-08,Asia,Technology,399.56,18.57,CUST151,2023,May
ORD6461,2022-07-13,USA,Office Supplies,28.92,7.44,CUST656,2022,July
ORD4245,2023-07-11,USA,Office Supplies,29.8,6.85,CUST125,2023,July
ORD3260,2022-07-28,USA,Office Supplies,29.83,-6.57,CUST877,2022,July
ORD8391,2022-03-10,Asia,Office Supplies,489.06,-90.4,CUST151,2022,March
ORD2755,2023-06-05,Asia,Technology,423.06,-28.96,CUST152,2023,June
ORD3461,2023-04-10,USA,Technology,30.05,-1.26,CUST226,2023,April
ORD8992,2023-01-29,Asia,Furniture,294.25,-29.75,CUST152,2023,January
ORD2155,2022-07-29,Asia,Technology,118.72,33.65,CUST153,2022,July
ORD2649,2022-11-22,Asia,Office Supplies,482.41,11.33,CUST153,2022,November
ORD3154,2023-01-20,Europe,Furniture,124.81,15.65,CUST153,2023,January
ORD3678,2022-01-14,Europe,Technology,109.88,25.11,CUST153,2022,January
ORD3803,2023-02-18,Asia,Furniture,73.29,16.03,CUST153,2023,February
ORD5073,2023-06-20,Asia,Technology,165.24,45.04,CUST153,2023,June
ORD5322,2023-01-02,Unknown,Office Supplies,252.83,46.41,CUST153,2023,January
ORD1306,2023-02-02,USA,Technology,31.13,4.36,CUST193,2023,February
ORD4321,2023-05-20,USA,Technology,31.22,4.03,CUST975,2023,May
ORD7591,2023-10-25,Asia,Furniture,348.21,-1.46,CUST153,2023,October
ORD7638,2023-08-20,Asia,Office Supplies,250.62,-6.05,CUST153,2023,August
ORD3531,2022-07-30,Asia,Technology,477.18,-62.87,CUST154,2022,July
ORD4093,2022-03-24,Europe,Office Supplies,451.31,2.58,CUST154,2022,March
ORD6941,2023-07-17,Europe,Furniture,211.37,28.01,CUST154,2023,July
ORD7941,2022-04-04,Asia,Furniture,296.49,33.88,CUST154,2022,April
ORD6284,2022-10-09,USA,Office Supplies,31.48,2.3,CUST336,2022,October
ORD2923,2022-08-19,USA,Office Supplies,31.69,-3.36,CUST539,2022,August
ORD1529,2022-03-16,Europe,Office Supplies,263.33,-3.88,CUST155,2022,March
ORD3287,2022-10-06,Asia,Furniture,347.67,86.38,CUST155,2022,October
ORD3746,2022-04-28,Europe,Office Supplies,203.32,-1.35,CUST155,2022,April
ORD3792,2023-11-17,Asia,Office Supplies,384.37,86.95,CUST155,2023,November
ORD4291,2023-07-17,Europe,Furniture,360.86,83.33,CUST155,2023,July
ORD2204,2022-01-18,USA,Technology,31.92,-1.37,CUST908,2022,January
ORD6933,2023-01-11,USA,Office Supplies,32.04,5.07,CUST875,2023,January
ORD7425,2022-01-08,USA,Technology,32.11,0.53,CUST219,2022,January
ORD7450,2023-05-02,Asia,Furniture,435.25,26.34,CUST155,2023,May
ORD1051,2023-08-24,Europe,Office Supplies,5.71,1.0,CUST156,2023,August
ORD1132,2022-01-05,Asia,Technology,132.61,24.26,CUST156,2022,January
ORD1834,2023-04-11,Europe,Technology,401.2,89.96,CUST156,2023,April
ORD2359,2022-10-16,Europe,Furniture,177.05,37.49,CUST156,2022,October
ORD3031,2022-12-11,Asia,Office Supplies,122.4,-24.14,CUST156,2022,December
ORD3178,2023-08-03,Europe,Technology,58.78,17.6,CUST156,2023,August
ORD3185,2022-07-21,Asia,Office Supplies,453.15,67.9,CUST156,2022,July
ORD8051,2022-09-11,USA,Office Supplies,32.21,7.84,CUST398,2022,September
ORD3567,2023-05-03,Asia,Technology,84.5,14.33,CUST156,2023,May
ORD6741,2023-06-18,USA,Technology,32.37,2.56,CUST403,2023,June
ORD8713,2022-12-23,USA,Office Supplies,32.57,-5.39,CUST597,2022,December
ORD5563,2022-01-11,Europe,Furniture,25.21,-2.36,CUST156,2022,January
ORD7484,2022-01-15,Europe,Office Supplies,182.79,-19.4,CUST156,2022,January
ORD8052,2022-10-31,Europe,Technology,289.12,-77.43,CUST156,2022,October
ORD1185,2023-10-11,Asia,Furniture,408.73,99.14,CUST157,2023,October
ORD3562,2022-07-09,USA,Furniture,33.41,-4.04,CUST793,2022,July
ORD8748,2023-11-19,USA,Office Supplies,33.72,3.17,CUST259,2023,November
ORD4071,2023-02-11,USA,Office Supplies,33.79,-2.36,CUST723,2023,February
ORD8764,2022-06-29,USA,Office Supplies,33.87,-4.93,CUST838,2022,June
ORD8549,2022-08-25,Europe,Technology,411.88,58.3,CUST157,2022,August
ORD3643,2023-01-02,Unknown,Office Supplies,252.28,9.97,CUST158,2023,January
ORD4007,2023-03-26,Europe,Furniture,251.38,31.04,CUST158,2023,March
ORD5495,2022-03-02,Asia,Furniture,346.0,-26.17,CUST158,2022,March
ORD8874,2022-07-06,Europe,Furniture,14.93,0.22,CUST158,2022,July
ORD2191,2023-03-11,Europe,Office Supplies,297.62,-47.47,CUST159,2023,March
ORD2624,2023-11-03,Asia,Furniture,460.8,35.03,CUST159,2023,November
ORD2963,2023-07-10,Europe,Office Supplies,337.31,94.91,CUST159,2023,July
ORD3573,2022-10-15,USA,Furniture,34.02,-5.32,CUST151,2022,October
ORD6927,2022-08-08,USA,Technology,34.02,-8.19,CUST113,2022,August
ORD8615,2022-09-28,Unknown,Office Supplies,158.94,-14.77,CUST159,2022,September
ORD2797,2023-12-15,Europe,Furniture,196.95,-52.63,CUST160,2023,December
ORD4450,2022-04-09,Europe,Office Supplies,191.93,-42.79,CUST160,2022,April
ORD6946,2023-12-21,Unknown,Furniture,319.69,-85.98,CUST160,2023,December
ORD7144,2022-11-26,Asia,Furniture,144.82,-40.94,CUST160,2022,November
ORD7352,2023-05-18,Europe,Technology,278.24,-79.87,CUST160,2023,May
ORD7654,2023-01-25,Asia,Furniture,320.47,61.82,CUST160,2023,January
ORD6375,2023-05-05,USA,Furniture,34.15,-4.42,CUST921,2023,May
ORD6602,2022-09-10,USA,Furniture,34.27,0.92,CUST758,2022,September
ORD1063,2022-02-04,Asia,Technology,9.71,1.74,CUST161,2022,February
ORD1476,2023-09-04,Unknown,Technology,111.65,24.83,CUST161,2023,September
ORD3557,2023-09-09,Asia,Technology,389.07,78.88,CUST161,2023,September
ORD3996,2023-04-21,Europe,Office Supplies,386.17,103.39,CUST161,2023,April
ORD5742,2022-12-02,Asia,Furniture,422.82,-73.17,CUST161,2022,December
ORD8137,2023-10-04,Asia,Furniture,30.48,5.58,CUST161,2023,October
ORD2326,2023-09-02,Europe,Furniture,187.89,-2.94,CUST162,2023,September
ORD2989,2022-08-04,Asia,Furniture,26.24,3.99,CUST162,2022,August
ORD3030,2023-08-11,Europe,Technology,84.33,17.45,CUST162,2023,August
ORD3810,2023-02-04,Asia,Office Supplies,329.73,-7.09,CUST162,2023,February
ORD8470,2023-05-22,USA,Technology,34.67,7.74,CUST644,2023,May
ORD6177,2022-03-13,Europe,Furniture,14.02,-2.94,CUST162,2022,March
ORD7340,2022-01-28,USA,Technology,35.21,-1.18,CUST398,2022,January
ORD2013,2023-07-01,USA,Furniture,35.72,8.57,CUST383,2023,July
ORD2750,2022-06-02,Europe,Technology,332.81,-22.19,CUST163,2022,June
ORD2985,2023-05-05,Unknown,Office Supplies,344.1,-5.02,CUST163,2023,May
ORD3699,2022-07-21,Unknown,Technology,217.82,28.07,CUST163,2022,July
ORD4586,2022-06-11,Europe,Furniture,90.45,-3.32,CUST163,2022,June
ORD5337,2022-09-15,Europe,Office Supplies,465.83,38.1,CUST163,2022,September
ORD7748,2023-01-04,Europe,Furniture,289.26,-25.0,CUST163,2023,January
ORD8808,2022-03-07,Asia,Office Supplies,464.54,-104.9,CUST163,2022,March
ORD7669,2023-09-04,USA,Office Supplies,35.73,3.72,CUST827,2023,September
ORD2514,2022-01-11,Asia,Technology,117.04,13.77,CUST164,2022,January
ORD3145,2022-06-08,Asia,Office Supplies,371.2,83.96,CUST164,2022,June
ORD3772,2023-07-17,Asia,Office Supplies,422.38,54.04,CUST164,2023,July
ORD4642,2022-02-28,Asia,Furniture,378.33,-71.0,CUST164,2022,February
ORD8784,2023-05-08,USA,Technology,35.89,9.76,CUST480,2023,May
ORD5827,2023-04-07,Europe,Office Supplies,214.34,31.31,CUST164,2023,April
ORD5252,2022-02-19,USA,Office Supplies,36.02,-4.94,CUST296,2022,February
ORD6069,2022-03-13,USA,Technology,36.03,3.32,CUST524,2022,March
ORD1375,2023-05-05,Asia,Technology,118.56,-3.97,CUST165,2023,May
ORD4701,2023-08-29,Asia,Furniture,289.42,-32.76,CUST165,2023,August
ORD5054,2022-08-09,USA,Office Supplies,36.17,9.11,CUST725,2022,August
ORD4845,2022-08-21,USA,Office Supplies,36.24,-1.99,CUST692,2022,August
ORD6076,2022-08-08,Europe,Furniture,171.84,-44.59,CUST165,2022,August
ORD1639,2022-06-22,USA,Office Supplies,36.3,1.28,CUST249,2022,June
ORD7576,2022-01-03,Asia,Office Supplies,275.72,-46.24,CUST165,2022,January
ORD1606,2022-06-17,Europe,Office Supplies,332.61,-19.71,CUST166,2022,June
ORD4083,2023-06-26,Asia,Office Supplies,168.8,-36.11,CUST166,2023,June
ORD4489,2023-08-10,Asia,Technology,165.69,7.58,CUST166,2023,August
ORD5357,2022-05-17,USA,Office Supplies,36.38,7.42,CUST225,2022,May
ORD6505,2023-03-23,Asia,Furniture,452.36,108.2,CUST166,2023,March
ORD6643,2023-06-18,Europe,Furniture,5.15,1.32,CUST166,2023,June
ORD4401,2022-05-05,USA,Office Supplies,36.51,4.9,CUST310,2022,May
ORD8231,2022-12-09,Europe,Furniture,239.22,29.5,CUST166,2022,December
ORD4715,2023-10-20,Asia,Technology,243.63,-22.64,CUST167,2023,October
ORD6534,2022-06-24,USA,Furniture,36.51,-5.65,CUST471,2022,June
ORD6593,2022-03-13,Europe,Office Supplies,461.63,-26.07,CUST167,2022,March
ORD7095,2023-05-02,Europe,Technology,110.5,-9.48,CUST167,2023,May
ORD7752,2022-03-24,Asia,Furniture,105.17,-16.97,CUST167,2022,March
ORD2785,2023-07-07,USA,Furniture,36.54,10.47,CUST836,2023,July
ORD8504,2023-07-29,Unknown,Furniture,361.37,-69.97,CUST167,2023,July
ORD4640,2022-09-17,Asia,Office Supplies,475.33,-61.21,CUST168,2022,September
ORD5893,2023-02-10,USA,Furniture,36.6,0.75,CUST704,2023,February
ORD2897,2022-07-05,USA,Furniture,37.52,1.62,CUST304,2022,July
ORD2113,2023-09-15,USA,Furniture,37.56,-9.96,CUST445,2023,September
ORD4813,2022-08-13,Europe,Technology,157.65,-10.69,CUST169,2022,August
ORD5862,2022-11-11,Europe,Furniture,464.59,-25.18,CUST169,2022,November
ORD4402,2023-07-03,USA,Technology,37.59,7.19,CUST794,2023,July
ORD8581,2023-02-27,Asia,Office Supplies,188.81,-2.1,CUST169,2023,February
ORD7642,2023-04-30,USA,Office Supplies,37.89,-0.97,CUST423,2023,April
ORD1398,2022-12-20,Europe,Technology,290.72,61.19,CUST170,2022,December
ORD3606,2023-10-09,Asia,Furniture,335.29,-84.94,CUST170,2023,October
ORD3763,2023-05-15,Europe,Technology,485.27,-30.09,CUST170,2023,May
ORD3777,2022-12-15,USA,Office Supplies,37.95,2.59,CUST172,2022,December
ORD6346,2023-07-25,USA,Technology,38.09,10.67,CUST168,2023,July
ORD8215,2022-10-16,USA,Technology,38.25,10.79,CUST127,2022,October
ORD7633,2023-08-24,USA,Office Supplies,38.73,0.61,CUST745,2023,August
ORD1607,2022-06-19,USA,Technology,39.05,1.62,CUST141,2022,June
ORD1574,2022-03-10,Asia,Office Supplies,218.55,31.8,CUST171,2022,March
ORD6152,2023-04-12,USA,Office Supplies,39.17,-1.41,CUST376,2023,April
ORD4672,2022-05-17,Asia,Furniture,101.08,-4.51,CUST171,2022,May
ORD5414,2023-10-12,Asia,Technology,453.61,-120.92,CUST171,2023,October
ORD5526,2023-04-02,Europe,Furniture,346.4,51.2,CUST171,2023,April
ORD5837,2022-07-27,Unknown,Technology,172.59,-23.38,CUST171,2022,July
ORD7386,2023-09-26,Europe,Furniture,247.53,15.84,CUST171,2023,September
ORD7335,2023-10-22,USA,Office Supplies,39.3,0.52,CUST474,2023,October
ORD1285,2023-11-04,Unknown,Office Supplies,57.29,4.08,CUST172,2023,November
ORD2698,2023-02-01,Europe,Office Supplies,426.46,-65.2,CUST172,2023,February
ORD3328,2022-04-11,Europe,Office Supplies,456.93,-122.49,CUST172,2022,April
ORD1520,2023-08-28,USA,Furniture,39.98,9.45,CUST382,2023,August
ORD4174,2023-06-17,Europe,Furniture,307.41,39.72,CUST172,2023,June
ORD4175,2023-07-04,Asia,Office Supplies,426.99,40.37,CUST172,2023,July
ORD6310,2022-05-23,Asia,Furniture,387.3,-82.51,CUST172,2022,May
ORD6381,2022-01-22,Asia,Furniture,241.23,40.5,CUST172,2022,January
ORD6913,2022-07-30,Asia,Furniture,67.35,16.33,CUST172,2022,July
ORD5247,2022-03-10,USA,Technology,40.1,1.51,CUST909,2022,March
ORD5724,2023-11-13,USA,Furniture,40.61,-1.24,CUST671,2023,November
ORD1744,2023-03-13,Asia,Furniture,424.83,112.57,CUST173,2023,March
ORD4498,2023-11-22,USA,Office Supplies,40.78,1.47,CUST688,2023,November
ORD4184,2022-03-17,Unknown,Furniture,173.74,8.03,CUST173,2022,March
ORD5784,2023-06-01,USA,Furniture,40.94,-12.23,CUST383,2023,June
ORD7480,2023-01-19,Europe,Furniture,220.46,-1.1,CUST173,2023,January
ORD7952,2023-12-25,Europe,Furniture,208.21,16.13,CUST173,2023,December
ORD1776,2023-01-24,Europe,Technology,283.1,-37.6,CUST174,2023,January
ORD2270,2023-01-31,Unknown,Office Supplies,480.29,32.95,CUST174,2023,January
ORD1493,2023-05-12,USA,Furniture,41.41,4.12,CUST977,2023,May
ORD5068,2022-10-07,Europe,Furniture,414.12,-76.57,CUST174,2022,October
ORD5482,2022-10-30,Europe,Office Supplies,56.09,-13.51,CUST174,2022,October
ORD6302,2022-05-29,Unknown,Office Supplies,32.97,6.31,CUST174,2022,May
ORD6692,2022-04-17,Asia,Technology,213.17,-14.34,CUST174,2022,April
ORD7296,2023-05-04,Europe,Furniture,336.2,-3.77,CUST174,2023,May
ORD8904,2023-08-26,Europe,Furniture,50.22,2.92,CUST174,2023,August
ORD8962,2022-11-07,Asia,Furniture,481.11,32.55,CUST174,2022,November
ORD5824,2023-08-21,USA,Furniture,41.46,-8.75,CUST987,2023,August
ORD2870,2023-03-21,Europe,Office Supplies,391.02,5.32,CUST175,2023,March
ORD3571,2022-12-17,Asia,Office Supplies,141.0,22.45,CUST175,2022,December
ORD4950,2022-05-21,Europe,Office Supplies,151.13,-11.95,CUST175,2022,May
ORD6247,2023-03-23,Unknown,Office Supplies,274.4,42.88,CUST175,2023,March
ORD7965,2023-07-13,USA,Furniture,41.5,0.94,CUST763,2023,July
ORD1791,2023-03-11,Asia,Technology,231.57,64.12,CUST176,2023,March
