OrderID,OrderDate,Region,Category,Sales,Profit,CustomerID
ORD6638,4/16/2023,EU,Furniture,451.86,113.69,CUST140
ORD5870,1/14/2022,US,Furniture,21.65,-0.53,CUST747
ORD7779,7/22/2023,Europe,Office Supplies,441.05,-31.2,CUST140
ORD7782,4/24/2022,,Furniture,198.65,-11.79,CUST140
ORD8301,1/11/2022,Europe,Technology,268.03,63.53,CUST140
ORD5048,4/7/2023,US,Furniture,21.7,2.54,CUST125
ORD3062,4/27/2023,Asia,Technology,445.03,17.15,CUST141
ORD3714,2/24/2022,Asia,Furniture,44.35,-5.17,CUST141
ORD3649,12/28/2022,USA,Office Supplies,21.74,-0.34,CUST797
ORD6885,12/30/2022,asia ,Technology,390.72,-20.11,CUST141
ORD7247,2/4/2022,,Office Supplies,169.94,-30.64,CUST141
ORD7528,3/16/2022,asia ,Office Supplies,76.02,10.27,CUST141
ORD6811,3/28/2023,USA,Office Supplies,21.75,-2.47,CUST509
ORD3216,7/8/2023,EU,Technology,386.08,-96.5,CUST142
ORD3693,1/20/2022,asia ,Technology,65.98,-17.87,CUST142
ORD4105,1/10/2023,Europe,Furniture,497.97,-57.43,CUST142
ORD4289,9/23/2022,Asia,Furniture,177.3,3.46,CUST142
ORD5369,10/19/2023,asia ,Technology,128.11,-29.05,CUST142
ORD6193,12/26/2023,EU,Office Supplies,48.24,1.36,CUST142
ORD5258,7/13/2023,US,Technology,21.97,1.14,CUST379
ORD8840,1/8/2023,asia ,Technology,,-96.81,CUST142
ORD1096,6/6/2022,Asia,Office Supplies,106.74,17.9,CUST143
ORD1568,12/19/2023,US,Technology,22.01,-5.2,CUST621
ORD1567,3/31/2023,Asia,Furniture,345.33,65.31,CUST143
ORD2911,6/10/2023,Asia,Technology,445.87,-69.67,CUST143
ORD8793,6/22/2022,USA,Furniture,22.45,2.68,CUST545
ORD5383,3/14/2022,EU,Furniture,299.02,47.24,CUST143
ORD5675,7/26/2023,asia ,Office Supplies,463.57,-42.02,CUST143
ORD6538,12/28/2023,Asia,Office Supplies,332.24,-44.31,CUST143
ORD2807,3/31/2022,USA,Technology,22.57,0.13,CUST791
ORD5105,2/24/2023,US,Technology,23.12,-5.74,CUST428
ORD7821,5/30/2022,EU,Furniture,65.54,-10.95,CUST143
ORD8345,2/26/2023,Europe,Furniture,475.62,128.26,CUST143
ORD8949,1/26/2022,Asia,Technology,476.04,30.58,CUST143
ORD2660,2/6/2022,Asia,Office Supplies,135.47,-3.57,CUST144
ORD4277,4/30/2023,,Furniture,187.29,2.11,CUST144
ORD1549,6/9/2023,US,Office Supplies,23.43,1.02,CUST224
ORD3968,9/17/2022,US,Furniture,23.79,-6.56,CUST986
ORD5551,12/22/2023,US,Technology,23.86,-3.12,CUST705
ORD4081,7/1/2023,US,Office Supplies,24.33,-3.17,CUST349
ORD7391,10/14/2022,Europe,Technology,437.61,74.82,CUST144
ORD7901,5/13/2023,Europe,Office Supplies,370.17,-26.72,CUST144
ORD7946,11/26/2023,EU,Technology,163.64,-44.7,CUST144
ORD8494,5/25/2022,EU,Furniture,362.31,-70.22,CUST144
ORD1027,4/5/2023,EU,Office Supplies,217.7,19.09,CUST145
ORD8654,1/24/2023,USA,Furniture,24.38,1.32,CUST579
ORD7306,5/6/2023,USA,Technology,24.6,-0.07,CUST917
ORD4629,7/18/2023,asia ,Technology,436.37,64.39,CUST145
ORD6758,6/6/2023,EU,Office Supplies,85.6,13.69,CUST145
ORD7405,5/17/2022,Europe,Office Supplies,375.18,55.05,CUST145
ORD7970,3/20/2022,asia ,Furniture,331.26,-85.09,CUST145
ORD1644,10/22/2023,US,Office Supplies,24.87,-1.74,CUST246
ORD1818,4/5/2022,Asia,Technology,456.74,22.6,CUST146
ORD2552,3/30/2022,Europe,Technology,9.74,0.2,CUST146
ORD7081,2/2/2022,USA,Office Supplies,24.87,5.09,CUST193
ORD3511,7/19/2022,asia ,Furniture,258.48,43.63,CUST146
ORD5138,12/27/2023,USA,Furniture,25.8,1.34,CUST614
ORD7938,9/30/2022,US,Furniture,25.82,-2.77,CUST869
ORD1844,2/15/2022,USA,Furniture,125.51,12.62,
ORD7177,1/15/2022,asia ,Furniture,385.51,-63.4,CUST146
ORD7177,1/15/2022,asia ,Furniture,385.51,-63.4,CUST146
ORD7491,9/4/2023,EU,Technology,167.62,-32.14,CUST146
ORD8706,11/10/2022,Asia,Office Supplies,-457.09,15.93,CUST146
ORD1844,2/15/2022,USA,Furniture,125.51,12.62,
ORD5719,7/30/2023,USA,Technology,26.33,-2.13,CUST964
ORD1896,9/30/2022,,Office Supplies,110.4,1.73,CUST147
ORD2918,5/17/2023,asia ,Technology,362.13,70.02,CUST147
ORD3889,11/10/2023,Europe,Furniture,358.86,-90.18,CUST147
ORD4180,3/31/2023,asia ,Technology,205.65,-16.52,CUST147
ORD1299,12/4/2022,USA,Furniture,26.46,0.9,CUST512
ORD7542,2/28/2022,Asia,Furniture,201.73,18.63,CUST147
ORD2349,7/6/2022,asia ,Technology,246.81,-69.65,CUST148
ORD8468,4/27/2022,USA,Office Supplies,26.56,-1.5,CUST952
ORD4135,4/22/2023,EU,Office Supplies,249.43,7.82,CUST148
ORD8468,4/27/2022,USA,Office Supplies,26.56,-1.5,CUST952
ORD3983,5/21/2023,USA,Furniture,26.7,7.84,CUST135
ORD7097,10/1/2022,asia ,Technology,332.06,-56.03,CUST148
ORD1917,9/15/2023,USA,Technology,259.68,-3.81,
ORD2581,11/12/2022,US,Technology,27.18,-4.38,CUST667
ORD8402,10/21/2022,asia ,Technology,103.69,-6.66,CUST148
ORD8924,5/7/2023,asia ,Technology,128.53,-3.42,CUST148
ORD2809,5/2/2022,,Office Supplies,141.31,-8.59,CUST149
ORD4750,11/9/2022,US,Office Supplies,27.4,7.31,CUST784
ORD2321,12/8/2022,US,Furniture,27.44,-3.99,CUST854
ORD5485,3/10/2022,asia ,Technology,422.1,-61.63,CUST149
ORD1509,7/10/2023,US,Technology,27.56,2.81,CUST567
ORD7043,9/17/2022,asia ,Office Supplies,209.57,-31.19,CUST149
ORD2997,7/3/2022,US,Technology,28.15,-2.83,CUST143
ORD1666,8/1/2022,EU,Technology,238.26,-17.05,CUST150
ORD2356,2/10/2023,asia ,Technology,428.06,103.55,CUST150
ORD3384,1/25/2023,asia ,Office Supplies,426.66,67.61,CUST150
ORD7112,4/8/2022,USA,Office Supplies,28.15,2.77,CUST700
ORD2681,11/7/2023,USA,Office Supplies,28.54,-1.38,CUST810
ORD6875,11/22/2022,EU,Technology,104.94,4.62,CUST150
ORD7005,11/26/2022,asia ,Office Supplies,62.08,14.78,CUST150
ORD6966,5/13/2023,USA,Office Supplies,28.77,1.88,CUST656
ORD1289,2/24/2023,US,Technology,28.83,-7.03,CUST812
ORD4623,3/22/2023,asia ,Office Supplies,356.33,16.22,CUST151
ORD4909,5/8/2023,asia ,Technology,399.56,18.57,CUST151
ORD6461,7/13/2022,US,Office Supplies,28.92,7.44,CUST656
ORD4245,7/11/2023,US,Office Supplies,29.8,6.85,CUST125
ORD3260,7/28/2022,US,Office Supplies,29.83,-6.57,CUST877
ORD8391,3/10/2022,Asia,Office Supplies,489.06,-90.4,CUST151
ORD8705,2/14/2022,asia ,Furniture,,-3.48,CUST151
ORD2755,6/5/2023,Asia,Technology,423.06,-28.96,CUST152
ORD3193,4/28/2023,Asia,Furniture,,-105.32,CUST152
ORD3461,4/10/2023,US,Technology,30.05,-1.26,CUST226
ORD8992,1/29/2023,Asia,Furniture,294.25,-29.75,CUST152
ORD1942,8/30/2023,USA,Office Supplies,307.81,-44.13,
ORD2155,7/29/2022,Asia,Technology,118.72,33.65,CUST153
ORD2649,11/22/2022,Asia,Office Supplies,482.41,11.33,CUST153
ORD3154,1/20/2023,Europe,Furniture,124.81,15.65,CUST153
ORD3678,1/14/2022,EU,Technology,109.88,25.11,CUST153
ORD3803,2/18/2023,Asia,Furniture,73.29,16.03,CUST153
ORD5073,6/20/2023,Asia,Technology,165.24,45.04,CUST153
ORD5322,1/2/2023,,Office Supplies,252.83,46.41,CUST153
ORD1306,2/2/2023,USA,Technology,31.13,4.36,CUST193
ORD4321,5/20/2023,USA,Technology,31.22,4.03,CUST975
ORD1946,6/27/2023,USA,Furniture,333.4,0.15,
ORD7591,10/25/2023,asia ,Furniture,348.21,-1.46,CUST153
ORD7638,8/20/2023,asia ,Office Supplies,250.62,-6.05,CUST153
ORD3531,7/30/2022,asia ,Technology,477.18,-62.87,CUST154
ORD4093,3/24/2022,Europe,Office Supplies,451.31,2.58,CUST154
ORD6941,7/17/2023,Europe,Furniture,-211.37,28.01,CUST154
ORD7941,4/4/2022,asia ,Furniture,296.49,33.88,CUST154
ORD6284,10/9/2022,USA,Office Supplies,31.48,2.3,CUST336
ORD2923,8/19/2022,USA,Office Supplies,31.69,-3.36,CUST539
ORD1529,3/16/2022,EU,Office Supplies,263.33,-3.88,CUST155
ORD3287,10/6/2022,Asia,Furniture,347.67,86.38,CUST155
ORD3746,4/28/2022,EU,Office Supplies,203.32,-1.35,CUST155
ORD3792,11/17/2023,asia ,Office Supplies,384.37,86.95,CUST155
ORD4291,7/17/2023,EU,Furniture,-360.86,83.33,CUST155
ORD2204,1/18/2022,USA,Technology,31.92,-1.37,CUST908
ORD6933,1/11/2023,USA,Office Supplies,32.04,5.07,CUST875
ORD7425,1/8/2022,US,Technology,32.11,0.53,CUST219
ORD7450,5/2/2023,asia ,Furniture,435.25,26.34,CUST155
ORD1051,8/24/2023,EU,Office Supplies,5.71,1,CUST156
ORD1132,1/5/2022,Asia,Technology,132.61,24.26,CUST156
ORD1834,4/11/2023,Europe,Technology,401.2,89.96,CUST156
ORD2359,10/16/2022,Europe,Furniture,177.05,37.49,CUST156
ORD3031,12/11/2022,Asia,Office Supplies,122.4,-24.14,CUST156
ORD3178,8/3/2023,Europe,Technology,58.78,17.6,CUST156
ORD3185,7/21/2022,asia ,Office Supplies,453.15,67.9,CUST156
ORD8051,9/11/2022,USA,Office Supplies,32.21,7.84,CUST398
ORD3567,5/3/2023,asia ,Technology,84.5,14.33,CUST156
ORD6741,6/18/2023,US,Technology,32.37,2.56,CUST403
ORD8713,12/23/2022,US,Office Supplies,32.57,-5.39,CUST597
ORD5563,1/11/2022,EU,Furniture,25.21,-2.36,CUST156
ORD7484,1/15/2022,EU,Office Supplies,182.79,-19.4,CUST156
ORD8052,10/31/2022,EU,Technology,289.12,-77.43,CUST156
ORD1185,10/11/2023,asia ,Furniture,408.73,99.14,CUST157
ORD3562,7/9/2022,USA,Furniture,33.41,-4.04,CUST793
ORD8748,11/19/2023,USA,Office Supplies,33.72,3.17,CUST259
ORD4071,2/11/2023,US,Office Supplies,33.79,-2.36,CUST723
ORD8764,6/29/2022,USA,Office Supplies,33.87,-4.93,CUST838
ORD8549,8/25/2022,Europe,Technology,411.88,58.3,CUST157
ORD3643,1/2/2023,,Office Supplies,252.28,9.97,CUST158
ORD4007,3/26/2023,EU,Furniture,251.38,31.04,CUST158
ORD5495,3/2/2022,asia ,Furniture,346,-26.17,CUST158
ORD8874,7/6/2022,EU,Furniture,14.93,0.22,CUST158
ORD2191,3/11/2023,EU,Office Supplies,297.62,-47.47,CUST159
ORD2191,3/11/2023,EU,Office Supplies,297.62,-47.47,CUST159
ORD2624,11/3/2023,Asia,Furniture,460.8,35.03,CUST159
ORD2963,7/10/2023,Europe,Office Supplies,337.31,94.91,CUST159
ORD3573,10/15/2022,USA,Furniture,34.02,-5.32,CUST151
ORD6927,8/8/2022,USA,Technology,34.02,-8.19,CUST113
ORD8615,9/28/2022,,Office Supplies,158.94,-14.77,CUST159
ORD2797,12/15/2023,EU,Furniture,196.95,-52.63,CUST160
ORD4450,4/9/2022,Europe,Office Supplies,191.93,-42.79,CUST160
ORD6946,12/21/2023,,Furniture,-319.69,-85.98,CUST160
ORD7144,11/26/2022,Asia,Furniture,144.82,-40.94,CUST160
ORD7352,5/18/2023,EU,Technology,278.24,-79.87,CUST160
ORD7654,1/25/2023,Asia,Furniture,320.47,61.82,CUST160
ORD6375,5/5/2023,USA,Furniture,34.15,-4.42,CUST921
ORD6602,9/10/2022,USA,Furniture,34.27,0.92,CUST758
ORD1063,2/4/2022,asia ,Technology,9.71,1.74,CUST161
ORD1476,9/4/2023,,Technology,111.65,24.83,CUST161
ORD3557,9/9/2023,Asia,Technology,389.07,78.88,CUST161
ORD3996,4/21/2023,Europe,Office Supplies,386.17,103.39,CUST161
ORD5742,12/2/2022,Asia,Furniture,422.82,-73.17,CUST161
ORD8137,10/4/2023,Asia,Furniture,30.48,5.58,CUST161
ORD2326,9/2/2023,Europe,Furniture,187.89,-2.94,CUST162
ORD2989,8/4/2022,Asia,Furniture,26.24,3.99,CUST162
ORD3030,8/11/2023,Europe,Technology,84.33,17.45,CUST162
ORD3715,5/15/2023,asia ,Furniture,,1.88,CUST162
ORD3810,2/4/2023,asia ,Office Supplies,329.73,-7.09,CUST162
ORD8470,5/22/2023,USA,Technology,34.67,7.74,CUST644
ORD6177,3/13/2022,EU,Furniture,14.02,-2.94,CUST162
ORD7340,1/28/2022,USA,Technology,35.21,-1.18,CUST398
ORD2032,3/30/2022,US,Office Supplies,6.76,-1.12,
ORD2013,7/1/2023,US,Furniture,35.72,8.57,CUST383
ORD2750,6/2/2022,Europe,Technology,332.81,-22.19,CUST163
ORD2985,5/5/2023,,Office Supplies,344.1,-5.02,CUST163
ORD3699,7/21/2022,,Technology,-217.82,28.07,CUST163
ORD4586,6/11/2022,EU,Furniture,90.45,-3.32,CUST163
ORD4586,6/11/2022,EU,Furniture,90.45,-3.32,CUST163
ORD5337,9/15/2022,EU,Office Supplies,465.83,38.1,CUST163
ORD7748,1/4/2023,EU,Furniture,289.26,-25,CUST163
ORD8808,3/7/2022,Asia,Office Supplies,464.54,-104.9,CUST163
ORD7669,9/4/2023,USA,Office Supplies,35.73,3.72,CUST827
ORD2514,1/11/2022,Asia,Technology,117.04,13.77,CUST164
ORD3145,6/8/2022,Asia,Office Supplies,371.2,83.96,CUST164
ORD3772,7/17/2023,asia ,Office Supplies,422.38,54.04,CUST164
ORD4642,2/28/2022,asia ,Furniture,378.33,-71,CUST164
ORD8784,5/8/2023,USA,Technology,35.89,9.76,CUST480
ORD5827,4/7/2023,Europe,Office Supplies,214.34,31.31,CUST164
ORD5252,2/19/2022,USA,Office Supplies,36.02,-4.94,CUST296
ORD6069,3/13/2022,USA,Technology,36.03,3.32,CUST524
ORD1375,5/5/2023,Asia,Technology,118.56,-3.97,CUST165
ORD2063,4/23/2023,USA,Furniture,329.64,34.53,
ORD4701,8/29/2023,asia ,Furniture,289.42,-32.76,CUST165
ORD5054,8/9/2022,US,Office Supplies,36.17,9.11,CUST725
ORD4845,8/21/2022,US,Office Supplies,36.24,-1.99,CUST692
ORD6076,8/8/2022,EU,Furniture,171.84,-44.59,CUST165
ORD1639,6/22/2022,USA,Office Supplies,36.3,1.28,CUST249
ORD7576,1/3/2022,Asia,Office Supplies,275.72,-46.24,CUST165
ORD8876,3/29/2023,Asia,Office Supplies,,0,CUST165
ORD1606,6/17/2022,EU,Office Supplies,332.61,-19.71,CUST166
ORD4083,6/26/2023,Asia,Office Supplies,168.8,-36.11,CUST166
ORD4489,8/10/2023,Asia,Technology,165.69,7.58,CUST166
ORD5357,5/17/2022,US,Office Supplies,36.38,7.42,CUST225
ORD6505,3/23/2023,Asia,Furniture,452.36,108.2,CUST166
ORD6643,6/18/2023,Europe,Furniture,5.15,1.32,CUST166
ORD4401,5/5/2022,US,Office Supplies,36.51,4.9,CUST310
ORD8231,12/9/2022,EU,Furniture,239.22,29.5,CUST166
ORD4715,10/20/2023,asia ,Technology,243.63,-22.64,CUST167
ORD4715,10/20/2023,asia ,Technology,243.63,-22.64,CUST167
ORD6534,6/24/2022,USA,Furniture,36.51,-5.65,CUST471
ORD6593,3/13/2022,EU,Office Supplies,461.63,-26.07,CUST167
ORD7095,5/2/2023,Europe,Technology,110.5,-9.48,CUST167
ORD7752,3/24/2022,asia ,Furniture,105.17,-16.97,CUST167
ORD2785,7/7/2023,USA,Furniture,36.54,10.47,CUST836
ORD8504,7/29/2023,,Furniture,361.37,-69.97,CUST167
ORD4640,9/17/2022,Asia,Office Supplies,475.33,-61.21,CUST168
ORD5893,2/10/2023,US,Furniture,36.6,0.75,CUST704
ORD2897,7/5/2022,US,Furniture,37.52,1.62,CUST304
ORD2559,11/19/2022,Asia,Furniture,,51.32,CUST169
ORD2113,9/15/2023,US,Furniture,37.56,-9.96,CUST445
ORD4813,8/13/2022,Europe,Technology,157.65,-10.69,CUST169
ORD5862,11/11/2022,EU,Furniture,464.59,-25.18,CUST169
ORD5984,2/8/2022,Asia,Technology,,12.14,CUST169
ORD4402,7/3/2023,USA,Technology,37.59,7.19,CUST794
ORD8581,2/27/2023,Asia,Office Supplies,188.81,-2.1,CUST169
ORD7642,4/30/2023,US,Office Supplies,37.89,-0.97,CUST423
ORD1398,12/20/2022,Europe,Technology,290.72,61.19,CUST170
ORD3606,10/9/2023,Asia,Furniture,335.29,-84.94,CUST170
ORD3606,10/9/2023,Asia,Furniture,335.29,-84.94,CUST170
ORD3763,5/15/2023,Europe,Technology,485.27,-30.09,CUST170
ORD3777,12/15/2022,US,Office Supplies,37.95,2.59,CUST172
ORD6346,7/25/2023,USA,Technology,38.09,10.67,CUST168
ORD8215,10/16/2022,US,Technology,38.25,10.79,CUST127
ORD7633,8/24/2023,US,Office Supplies,38.73,0.61,CUST745
ORD1607,6/19/2022,US,Technology,39.05,1.62,CUST141
ORD1574,3/10/2022,Asia,Office Supplies,218.55,31.8,CUST171
ORD6152,4/12/2023,US,Office Supplies,39.17,-1.41,CUST376
ORD4672,5/17/2022,asia ,Furniture,101.08,-4.51,CUST171
ORD5414,10/12/2023,Asia,Technology,453.61,-120.92,CUST171
ORD5526,4/2/2023,EU,Furniture,346.4,51.2,CUST171
ORD5837,7/27/2022,,Technology,172.59,-23.38,CUST171
ORD7386,9/26/2023,EU,Furniture,247.53,15.84,CUST171
ORD7335,10/22/2023,US,Office Supplies,39.3,0.52,CUST474
ORD1285,11/4/2023,,Office Supplies,57.29,4.08,CUST172
ORD2698,2/1/2023,EU,Office Supplies,426.46,-65.2,CUST172
ORD3328,4/11/2022,Europe,Office Supplies,456.93,-122.49,CUST172
ORD1520,8/28/2023,USA,Furniture,39.98,9.45,CUST382
ORD4174,6/17/2023,EU,Furniture,307.41,39.72,CUST172
ORD4175,7/4/2023,Asia,Office Supplies,426.99,40.37,CUST172
ORD6310,5/23/2022,Asia,Furniture,387.3,-82.51,CUST172
ORD6381,1/22/2022,asia ,Furniture,241.23,40.5,CUST172
ORD6913,7/30/2022,Asia,Furniture,67.35,16.33,CUST172
ORD5247,3/10/2022,US,Technology,40.1,1.51,CUST909
ORD5724,11/13/2023,US,Furniture,40.61,-1.24,CUST671
ORD1744,3/13/2023,Asia,Furniture,424.83,112.57,CUST173
ORD1937,9/16/2023,Asia,Furniture,,-3.85,CUST173
ORD4498,11/22/2023,US,Office Supplies,40.78,1.47,CUST688
ORD4184,3/17/2022,,Furniture,173.74,8.03,CUST173
ORD5784,6/1/2023,USA,Furniture,40.94,-12.23,CUST383
ORD7480,1/19/2023,EU,Furniture,220.46,-1.1,CUST173
ORD7952,12/25/2023,EU,Furniture,208.21,16.13,CUST173
ORD1776,1/24/2023,EU,Technology,283.1,-37.6,CUST174
ORD2270,1/31/2023,,Office Supplies,480.29,32.95,CUST174
ORD1493,5/12/2023,USA,Furniture,41.41,4.12,CUST977
ORD5068,10/7/2022,Europe,Furniture,414.12,-76.57,CUST174
ORD5482,10/30/2022,Europe,Office Supplies,56.09,-13.51,CUST174
ORD6302,5/29/2022,,Office Supplies,32.97,6.31,CUST174
ORD6692,4/17/2022,asia ,Technology,213.17,-14.34,CUST174
ORD7296,5/4/2023,Europe,Furniture,336.2,-3.77,CUST174
ORD8904,8/26/2023,EU,Furniture,50.22,2.92,CUST174
ORD8962,11/7/2022,Asia,Furniture,481.11,32.55,CUST174
ORD5824,8/21/2023,US,Furniture,41.46,-8.75,CUST987
ORD2163,10/26/2023,asia ,Furniture,,-15.49,CUST175
ORD2870,3/21/2023,Europe,Office Supplies,391.02,5.32,CUST175
ORD3571,12/17/2022,asia ,Office Supplies,141,22.45,CUST175
ORD4950,5/21/2022,Europe,Office Supplies,151.13,-11.95,CUST175
ORD6247,3/23/2023,,Office Supplies,274.4,42.88,CUST175
ORD7965,7/13/2023,USA,Furniture,41.5,0.94,CUST763
ORD1791,3/11/2023,asia ,Technology,231.57,64.12,CUST176
ORD1793,11/4/2022,Europe,Office Supplies,56,6.96,CUST176
ORD7620,4/8/2022,US,Technology,41.59,9.83,CUST100
ORD4288,3/26/2023,US,Furniture,41.94,-4.57,CUST900
ORD3654,9/18/2022,Asia,Technology,471.36,84.15,CUST176
ORD5718,12/28/2023,USA,Technology,42.01,4.05,CUST841
ORD4507,4/26/2022,Asia,Office Supplies,375.76,79.02,CUST176
ORD5650,6/18/2023,Europe,Office Supplies,322.28,-65.4,CUST176
ORD6037,2/1/2022,,Furniture,484.59,-72.95,CUST176
ORD1165,7/10/2023,USA,Office Supplies,42.02,1.39,CUST272
ORD8005,9/23/2022,asia ,Office Supplies,-460.74,-136.67,CUST176
ORD8372,6/5/2023,EU,Furniture,19.57,-0.87,CUST176
ORD1201,7/18/2023,asia ,Furniture,20.28,1.19,CUST177
ORD4846,6/13/2023,US,Furniture,42.02,-8.01,CUST508
ORD6671,4/23/2023,US,Technology,42.22,-11.1,CUST210
ORD5142,4/21/2022,asia ,Technology,,-30.21,CUST177
ORD6760,11/19/2023,US,Furniture,42.64,10.62,CUST491
ORD6424,6/10/2023,Asia,Furniture,28.24,1.63,CUST177
ORD8187,10/21/2022,Asia,Furniture,158.57,17.73,CUST177
ORD1317,4/15/2023,EU,Technology,302.87,-8.04,CUST178
ORD2811,4/16/2022,USA,Office Supplies,42.84,-4.46,CUST286
ORD2603,12/19/2022,Asia,Technology,470.94,8.88,CUST178
ORD5930,3/15/2023,Europe,Office Supplies,436.48,-52.38,CUST178
ORD2669,2/5/2023,US,Technology,42.92,9.14,CUST105
ORD8720,5/24/2023,USA,Office Supplies,43.27,10.72,CUST511
ORD8747,6/17/2022,US,Office Supplies,43.36,-6.09,CUST239
ORD2069,4/7/2022,US,Technology,403.65,-41.7,
ORD1948,8/17/2022,Asia,Technology,,15.28,CUST179
ORD2222,2/24/2022,EU,Technology,203.4,-19.38,CUST179
ORD2097,3/10/2022,US,Office Supplies,313.13,28.49,
ORD3240,12/9/2023,Asia,Office Supplies,337.89,-23.4,CUST179
ORD3462,5/12/2023,EU,Technology,278.98,6.98,CUST179
ORD3503,6/22/2022,Asia,Technology,369.51,-90.67,CUST179
ORD4769,1/17/2022,asia ,Furniture,456.88,-111.23,CUST179
ORD4870,4/12/2022,EU,Technology,,-33.43,CUST179
ORD5038,2/7/2023,Europe,Furniture,380.76,-90.51,CUST179
ORD4829,3/20/2022,USA,Furniture,43.67,4.77,CUST982
ORD5696,9/7/2022,USA,Furniture,43.86,8.31,CUST224
ORD7787,8/7/2022,Asia,Technology,255.07,6.39,CUST179
ORD7809,8/13/2023,asia ,Technology,229.96,16.07,CUST179
ORD7858,6/30/2023,Europe,Office Supplies,204.66,59.3,CUST179
ORD2973,1/20/2022,US,Office Supplies,44.71,-4.27,CUST840
ORD2547,5/25/2022,asia ,Furniture,31.56,4.9,CUST180
ORD7910,8/24/2023,USA,Furniture,45.18,10.06,CUST264
ORD4797,2/24/2022,Asia,Furniture,108.4,-25.31,CUST180
ORD8894,6/7/2023,US,Technology,45.31,-9.05,CUST980
ORD6064,9/27/2022,Europe,Technology,109.87,8.06,CUST180
ORD6623,4/6/2023,Asia,Technology,409.83,41.24,CUST180
ORD7341,6/21/2023,asia ,Office Supplies,429.38,51.57,CUST180
ORD1187,11/8/2023,US,Office Supplies,45.69,6.13,CUST534
ORD1477,10/16/2022,EU,Technology,266.05,-50.67,CUST181
ORD6815,12/19/2023,US,Furniture,45.75,6.98,CUST543
ORD5202,7/12/2022,US,Technology,46.82,-6.05,CUST902
ORD5761,11/16/2023,EU,Furniture,271.27,-52.5,CUST181
ORD6956,4/25/2023,US,Furniture,47.09,10.79,CUST699
ORD5807,4/1/2022,Europe,Office Supplies,392.34,105.76,CUST181
ORD2388,3/11/2023,USA,Technology,47.27,-12.81,CUST285
ORD3526,1/1/2023,US,Office Supplies,47.31,-13.44,CUST943
ORD7079,12/23/2022,Europe,Technology,442.54,71.66,CUST181
ORD5305,8/9/2023,US,Furniture,47.39,-0.36,CUST986
ORD4625,1/10/2022,USA,Technology,47.4,9.18,CUST381
ORD1492,9/15/2022,Asia,Furniture,220.52,12.8,CUST182
ORD4625,1/10/2022,USA,Technology,47.4,9.18,CUST381
ORD3484,7/11/2022,Europe,Furniture,288.01,26.27,CUST182
ORD4582,6/12/2023,EU,Office Supplies,45.78,0.52,CUST182
ORD5537,2/14/2022,EU,Technology,483.52,18.73,CUST182
ORD6901,2/21/2022,EU,Furniture,127.58,-10.5,CUST182
ORD7238,1/5/2023,Europe,Furniture,359.43,-26.68,CUST182
ORD7238,1/5/2023,Europe,Furniture,359.43,-26.68,CUST182
ORD3279,1/12/2022,Asia,Furniture,327.87,0.19,CUST183
ORD4046,5/4/2022,Asia,Furniture,485.66,-103.74,CUST183
ORD4142,5/9/2023,US,Office Supplies,47.47,4.28,CUST678
ORD1466,3/10/2022,,Technology,318.76,39.73,CUST184
ORD5910,8/10/2022,USA,Office Supplies,47.97,5.95,CUST167
ORD2131,9/5/2023,EU,Furniture,461.33,111.28,CUST184
ORD2542,7/27/2023,EU,Office Supplies,95.91,10.14,CUST184
ORD3568,1/9/2023,Europe,Office Supplies,488.17,42.11,CUST184
ORD6842,4/20/2022,USA,Technology,48.23,-13.17,CUST756
ORD8296,12/21/2022,US,Furniture,48.35,-14.22,CUST455
ORD5307,1/22/2022,Asia,Technology,205.17,-51.98,CUST184
ORD6323,12/27/2023,US,Office Supplies,48.44,3.82,CUST197
ORD6550,11/10/2022,Asia,Furniture,246.85,39.56,CUST184
ORD6919,2/11/2022,asia ,Office Supplies,291.13,-56.91,CUST184
ORD7865,11/10/2022,asia ,Office Supplies,352.95,-5.65,CUST184
ORD8116,6/10/2023,asia ,Furniture,119.24,3.47,CUST184
ORD5192,2/23/2023,USA,Furniture,48.49,13.54,CUST800
ORD8635,6/14/2023,asia ,Office Supplies,262.56,-66.35,CUST184
ORD8775,3/18/2023,US,Furniture,48.54,-12.91,CUST445
ORD4041,6/5/2022,US,Office Supplies,48.61,-12.54,CUST851
ORD2812,3/4/2023,Asia,Furniture,292.2,61.85,CUST185
ORD4070,8/7/2022,US,Technology,48.64,4.27,CUST762
ORD5033,10/13/2023,EU,Technology,194.2,-13.97,CUST185
ORD6511,3/28/2023,Europe,Technology,301.2,43.81,CUST185
ORD6512,2/20/2023,EU,Technology,217.74,0.52,CUST185
ORD5576,5/24/2023,US,Office Supplies,49.34,8.11,CUST998
ORD1377,4/14/2022,Asia,Office Supplies,315.67,0,CUST186
ORD8579,1/19/2022,USA,Furniture,50.03,-12.36,CUST229
ORD2947,9/14/2022,Asia,Office Supplies,153.35,-45,CUST186
ORD1940,3/22/2023,US,Office Supplies,50.08,-0.08,CUST690
ORD4380,9/17/2023,asia ,Office Supplies,426.81,-76.54,CUST186
ORD5233,5/15/2023,Europe,Office Supplies,70.57,8.9,CUST186
ORD5426,8/26/2023,Europe,Furniture,373.16,-84.63,CUST186
ORD4062,2/5/2023,USA,Furniture,50.16,1.26,CUST388
ORD1260,2/19/2023,US,Technology,50.25,-14.45,CUST100
ORD2378,3/2/2022,USA,Technology,266.94,-3.84,
